grau_risco,grau_risco_descricao,cnae_classe,cnae_descricao,cnae_secao,cnae_descricao_secao,sexo,faixa_etaria,total_obitos,obitos_acidente_trabalho,pct_acidente_trabalho,vinculos_cnae,taxa_obitos_por_mil_vinculos
1,Leve,47814,Comércio varejista de artigos do vestuário e acessórios,G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,65+,2,0,0.0,171223,0.012
1,Leve,47814,Comércio varejista de artigos do vestuário e acessórios,G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,65+,9,0,0.0,171223,0.053
1,Leve,47814,Comércio varejista de artigos do vestuário e acessórios,G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,Não informada,38,0,0.0,171223,0.222
1,Leve,47814,Comércio varejista de artigos do vestuário e acessórios,G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,Não informada,335,0,0.0,171223,1.957
1,Leve,47814,Comércio varejista de artigos do vestuário e acessórios,G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,Não informada,14,0,0.0,171223,0.082
1,Leve,47814,Comércio varejista de artigos do vestuário e acessórios,G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,Não informada,5480,6,0.1,171223,32.005
1,Leve,47814,Comércio varejista de artigos do vestuário e acessórios,G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,Não informada,28,0,0.0,171223,0.164
1,Leve,47814,Comércio varejista de artigos do vestuário e acessórios,G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,Não informada,8,0,0.0,171223,0.047
1,Leve,47814,Comércio varejista de artigos do vestuário e acessórios,G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,Não informada,10,0,0.0,171223,0.058
1,Leve,47831,Comércio varejista de jóias e relógios,G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,65+,7,0,0.0,11606,0.603
1,Leve,47831,Comércio varejista de jóias e relógios,G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,Não informada,17,0,0.0,11606,1.465
1,Leve,47831,Comércio varejista de jóias e relógios,G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,Não informada,75,0,0.0,11606,6.462
1,Leve,47890,Comércio varejista de outros produtos novos não especificados anteriormente,G,Comércio; Reparação De Veículos Automotores E Motocicletas,F,65+,1,0,0.0,144428,0.007
1,Leve,47890,Comércio varejista de outros produtos novos não especificados anteriormente,G,Comércio; Reparação De Veículos Automotores E Motocicletas,F,65+,2,0,0.0,144428,0.014
1,Leve,47890,Comércio varejista de outros produtos novos não especificados anteriormente,G,Comércio; Reparação De Veículos Automotores E Motocicletas,F,65+,1,0,0.0,144428,0.007
1,Leve,47890,Comércio varejista de outros produtos novos não especificados anteriormente,G,Comércio; Reparação De Veículos Automotores E Motocicletas,F,65+,2,0,0.0,144428,0.014
1,Leve,47890,Comércio varejista de outros produtos novos não especificados anteriormente,G,Comércio; Reparação De Veículos Automotores E Motocicletas,F,65+,3,0,0.0,144428,0.021
1,Leve,47890,Comércio varejista de outros produtos novos não especificados anteriormente,G,Comércio; Reparação De Veículos Automotores E Motocicletas,F,Não informada,15,0,0.0,144428,0.104
1,Leve,47890,Comércio varejista de outros produtos novos não especificados anteriormente,G,Comércio; Reparação De Veículos Automotores E Motocicletas,F,Não informada,2,0,0.0,144428,0.014
1,Leve,47890,Comércio varejista de outros produtos novos não especificados anteriormente,G,Comércio; Reparação De Veículos Automotores E Motocicletas,F,Não informada,1,0,0.0,144428,0.007
1,Leve,47890,Comércio varejista de outros produtos novos não especificados anteriormente,G,Comércio; Reparação De Veículos Automotores E Motocicletas,F,Não informada,1,0,0.0,144428,0.007
1,Leve,47890,Comércio varejista de outros produtos novos não especificados anteriormente,G,Comércio; Reparação De Veículos Automotores E Motocicletas,F,Não informada,15,0,0.0,144428,0.104
1,Leve,47890,Comércio varejista de outros produtos novos não especificados anteriormente,G,Comércio; Reparação De Veículos Automotores E Motocicletas,F,Não informada,1,0,0.0,144428,0.007
1,Leve,47890,Comércio varejista de outros produtos novos não especificados anteriormente,G,Comércio; Reparação De Veículos Automotores E Motocicletas,F,Não informada,1,0,0.0,144428,0.007
1,Leve,47890,Comércio varejista de outros produtos novos não especificados anteriormente,G,Comércio; Reparação De Veículos Automotores E Motocicletas,F,Não informada,2,0,0.0,144428,0.014
1,Leve,47890,Comércio varejista de outros produtos novos não especificados anteriormente,G,Comércio; Reparação De Veículos Automotores E Motocicletas,F,Não informada,1,0,0.0,144428,0.007
1,Leve,47890,Comércio varejista de outros produtos novos não especificados anteriormente,G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,65+,1,0,0.0,144428,0.007
1,Leve,47890,Comércio varejista de outros produtos novos não especificados anteriormente,G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,65+,1,0,0.0,144428,0.007
1,Leve,47890,Comércio varejista de outros produtos novos não especificados anteriormente,G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,65+,1,0,0.0,144428,0.007
1,Leve,47890,Comércio varejista de outros produtos novos não especificados anteriormente,G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,65+,4,0,0.0,144428,0.028
1,Leve,47890,Comércio varejista de outros produtos novos não especificados anteriormente,G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,65+,1,0,0.0,144428,0.007
1,Leve,47890,Comércio varejista de outros produtos novos não especificados anteriormente,G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,65+,1,0,0.0,144428,0.007
1,Leve,47890,Comércio varejista de outros produtos novos não especificados anteriormente,G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,65+,5,0,0.0,144428,0.035
1,Leve,47890,Comércio varejista de outros produtos novos não especificados anteriormente,G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,65+,1,0,0.0,144428,0.007
1,Leve,47890,Comércio varejista de outros produtos novos não especificados anteriormente,G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,Não informada,1,0,0.0,144428,0.007
1,Leve,47890,Comércio varejista de outros produtos novos não especificados anteriormente,G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,Não informada,2,0,0.0,144428,0.014
1,Leve,47890,Comércio varejista de outros produtos novos não especificados anteriormente,G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,Não informada,1,0,0.0,144428,0.007
1,Leve,47890,Comércio varejista de outros produtos novos não especificados anteriormente,G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,Não informada,26,0,0.0,144428,0.18
1,Leve,47890,Comércio varejista de outros produtos novos não especificados anteriormente,G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,Não informada,19,0,0.0,144428,0.132
1,Leve,47890,Comércio varejista de outros produtos novos não especificados anteriormente,G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,Não informada,2,0,0.0,144428,0.014
1,Leve,47890,Comércio varejista de outros produtos novos não especificados anteriormente,G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,Não informada,2,0,0.0,144428,0.014
1,Leve,47890,Comércio varejista de outros produtos novos não especificados anteriormente,G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,Não informada,1,0,0.0,144428,0.007
1,Leve,47890,Comércio varejista de outros produtos novos não especificados anteriormente,G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,Não informada,1,0,0.0,144428,0.007
1,Leve,47890,Comércio varejista de outros produtos novos não especificados anteriormente,G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,Não informada,1,0,0.0,144428,0.007
1,Leve,47890,Comércio varejista de outros produtos novos não especificados anteriormente,G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,Não informada,3,0,0.0,144428,0.021
1,Leve,47890,Comércio varejista de outros produtos novos não especificados anteriormente,G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,Não informada,1,0,0.0,144428,0.007
1,Leve,47890,Comércio varejista de outros produtos novos não especificados anteriormente,G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,Não informada,10,0,0.0,144428,0.069
1,Leve,47890,Comércio varejista de outros produtos novos não especificados anteriormente,G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,Não informada,1,0,0.0,144428,0.007
1,Leve,47890,Comércio varejista de outros produtos novos não especificados anteriormente,G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,Não informada,3,0,0.0,144428,0.021
1,Leve,64221,"Bancos múltiplos, com carteira comercial",K,"Atividades Financeiras, De Seguros E Serviços Relacionados",F,65+,58,0,0.0,166604,0.348
1,Leve,64221,"Bancos múltiplos, com carteira comercial",K,"Atividades Financeiras, De Seguros E Serviços Relacionados",F,65+,161,0,0.0,166604,0.966
1,Leve,64221,"Bancos múltiplos, com carteira comercial",K,"Atividades Financeiras, De Seguros E Serviços Relacionados",F,65+,77,0,0.0,166604,0.462
1,Leve,64221,"Bancos múltiplos, com carteira comercial",K,"Atividades Financeiras, De Seguros E Serviços Relacionados",F,65+,14,0,0.0,166604,0.084
1,Leve,64221,"Bancos múltiplos, com carteira comercial",K,"Atividades Financeiras, De Seguros E Serviços Relacionados",F,65+,1,0,0.0,166604,0.006
1,Leve,64221,"Bancos múltiplos, com carteira comercial",K,"Atividades Financeiras, De Seguros E Serviços Relacionados",F,65+,4,0,0.0,166604,0.024
1,Leve,64221,"Bancos múltiplos, com carteira comercial",K,"Atividades Financeiras, De Seguros E Serviços Relacionados",F,65+,6,0,0.0,166604,0.036
1,Leve,64221,"Bancos múltiplos, com carteira comercial",K,"Atividades Financeiras, De Seguros E Serviços Relacionados",F,65+,2,0,0.0,166604,0.012
1,Leve,64221,"Bancos múltiplos, com carteira comercial",K,"Atividades Financeiras, De Seguros E Serviços Relacionados",F,65+,16,0,0.0,166604,0.096
1,Leve,64221,"Bancos múltiplos, com carteira comercial",K,"Atividades Financeiras, De Seguros E Serviços Relacionados",F,65+,2,0,0.0,166604,0.012
1,Leve,64221,"Bancos múltiplos, com carteira comercial",K,"Atividades Financeiras, De Seguros E Serviços Relacionados",F,65+,16,0,0.0,166604,0.096
1,Leve,64221,"Bancos múltiplos, com carteira comercial",K,"Atividades Financeiras, De Seguros E Serviços Relacionados",F,65+,3,0,0.0,166604,0.018
1,Leve,64221,"Bancos múltiplos, com carteira comercial",K,"Atividades Financeiras, De Seguros E Serviços Relacionados",F,65+,4,0,0.0,166604,0.024
1,Leve,64221,"Bancos múltiplos, com carteira comercial",K,"Atividades Financeiras, De Seguros E Serviços Relacionados",F,65+,20,0,0.0,166604,0.12
1,Leve,64221,"Bancos múltiplos, com carteira comercial",K,"Atividades Financeiras, De Seguros E Serviços Relacionados",F,65+,1,0,0.0,166604,0.006
1,Leve,64221,"Bancos múltiplos, com carteira comercial",K,"Atividades Financeiras, De Seguros E Serviços Relacionados",F,65+,5,0,0.0,166604,0.03
1,Leve,64221,"Bancos múltiplos, com carteira comercial",K,"Atividades Financeiras, De Seguros E Serviços Relacionados",F,Não informada,38,0,0.0,166604,0.228
1,Leve,64221,"Bancos múltiplos, com carteira comercial",K,"Atividades Financeiras, De Seguros E Serviços Relacionados",F,Não informada,9,0,0.0,166604,0.054
1,Leve,64221,"Bancos múltiplos, com carteira comercial",K,"Atividades Financeiras, De Seguros E Serviços Relacionados",F,Não informada,62,0,0.0,166604,0.372
1,Leve,64221,"Bancos múltiplos, com carteira comercial",K,"Atividades Financeiras, De Seguros E Serviços Relacionados",F,Não informada,11,0,0.0,166604,0.066
1,Leve,64221,"Bancos múltiplos, com carteira comercial",K,"Atividades Financeiras, De Seguros E Serviços Relacionados",F,Não informada,6,0,0.0,166604,0.036
1,Leve,64221,"Bancos múltiplos, com carteira comercial",K,"Atividades Financeiras, De Seguros E Serviços Relacionados",F,Não informada,11,0,0.0,166604,0.066
1,Leve,64221,"Bancos múltiplos, com carteira comercial",K,"Atividades Financeiras, De Seguros E Serviços Relacionados",F,Não informada,2,0,0.0,166604,0.012
1,Leve,64221,"Bancos múltiplos, com carteira comercial",K,"Atividades Financeiras, De Seguros E Serviços Relacionados",F,Não informada,609,0,0.0,166604,3.655
1,Leve,64221,"Bancos múltiplos, com carteira comercial",K,"Atividades Financeiras, De Seguros E Serviços Relacionados",F,Não informada,3,0,0.0,166604,0.018
1,Leve,64221,"Bancos múltiplos, com carteira comercial",K,"Atividades Financeiras, De Seguros E Serviços Relacionados",F,Não informada,18,0,0.0,166604,0.108
1,Leve,64221,"Bancos múltiplos, com carteira comercial",K,"Atividades Financeiras, De Seguros E Serviços Relacionados",F,Não informada,195,0,0.0,166604,1.17
1,Leve,64221,"Bancos múltiplos, com carteira comercial",K,"Atividades Financeiras, De Seguros E Serviços Relacionados",F,Não informada,2,0,0.0,166604,0.012
1,Leve,64221,"Bancos múltiplos, com carteira comercial",K,"Atividades Financeiras, De Seguros E Serviços Relacionados",F,Não informada,114,0,0.0,166604,0.684
1,Leve,64221,"Bancos múltiplos, com carteira comercial",K,"Atividades Financeiras, De Seguros E Serviços Relacionados",F,Não informada,424,0,0.0,166604,2.545
1,Leve,64221,"Bancos múltiplos, com carteira comercial",K,"Atividades Financeiras, De Seguros E Serviços Relacionados",F,Não informada,23,0,0.0,166604,0.138
1,Leve,64221,"Bancos múltiplos, com carteira comercial",K,"Atividades Financeiras, De Seguros E Serviços Relacionados",F,Não informada,95,0,0.0,166604,0.57
1,Leve,64221,"Bancos múltiplos, com carteira comercial",K,"Atividades Financeiras, De Seguros E Serviços Relacionados",F,Não informada,2,0,0.0,166604,0.012
1,Leve,64221,"Bancos múltiplos, com carteira comercial",K,"Atividades Financeiras, De Seguros E Serviços Relacionados",F,Não informada,1,0,0.0,166604,0.006
1,Leve,64221,"Bancos múltiplos, com carteira comercial",K,"Atividades Financeiras, De Seguros E Serviços Relacionados",F,Não informada,23,0,0.0,166604,0.138
1,Leve,64221,"Bancos múltiplos, com carteira comercial",K,"Atividades Financeiras, De Seguros E Serviços Relacionados",F,Não informada,4,0,0.0,166604,0.024
1,Leve,64221,"Bancos múltiplos, com carteira comercial",K,"Atividades Financeiras, De Seguros E Serviços Relacionados",F,Não informada,5,0,0.0,166604,0.03
1,Leve,64221,"Bancos múltiplos, com carteira comercial",K,"Atividades Financeiras, De Seguros E Serviços Relacionados",F,Não informada,66,0,0.0,166604,0.396
1,Leve,64221,"Bancos múltiplos, com carteira comercial",K,"Atividades Financeiras, De Seguros E Serviços Relacionados",M,65+,2,0,0.0,166604,0.012
1,Leve,64221,"Bancos múltiplos, com carteira comercial",K,"Atividades Financeiras, De Seguros E Serviços Relacionados",M,65+,8,0,0.0,166604,0.048
1,Leve,64221,"Bancos múltiplos, com carteira comercial",K,"Atividades Financeiras, De Seguros E Serviços Relacionados",M,65+,55,0,0.0,166604,0.33
1,Leve,64221,"Bancos múltiplos, com carteira comercial",K,"Atividades Financeiras, De Seguros E Serviços Relacionados",M,65+,28,0,0.0,166604,0.168
1,Leve,64221,"Bancos múltiplos, com carteira comercial",K,"Atividades Financeiras, De Seguros E Serviços Relacionados",M,65+,116,0,0.0,166604,0.696
1,Leve,64221,"Bancos múltiplos, com carteira comercial",K,"Atividades Financeiras, De Seguros E Serviços Relacionados",M,65+,1,0,0.0,166604,0.006
1,Leve,64221,"Bancos múltiplos, com carteira comercial",K,"Atividades Financeiras, De Seguros E Serviços Relacionados",M,65+,3,0,0.0,166604,0.018
1,Leve,64221,"Bancos múltiplos, com carteira comercial",K,"Atividades Financeiras, De Seguros E Serviços Relacionados",M,65+,13,0,0.0,166604,0.078
1,Leve,64221,"Bancos múltiplos, com carteira comercial",K,"Atividades Financeiras, De Seguros E Serviços Relacionados",M,65+,503,0,0.0,166604,3.019
1,Leve,64221,"Bancos múltiplos, com carteira comercial",K,"Atividades Financeiras, De Seguros E Serviços Relacionados",M,65+,6,0,0.0,166604,0.036
